loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,purpose
15000.0,36 months,11.97,498.0,C,C5,3 years,OWN,80137.48,Source Verified,Fully Paid,20.04,0.0,1.0,2.0,0.0,1592.06,30.0,5.0,small_business
5000.0,36 months,17.92,180.56,D,D2,10+ years,RENT,51499.68,Not Verified,Fully Paid,5.85,1.0,0.0,14.0,0.0,2936.49,31.0,31.0,small_business
5000.0,36 months,16.0,175.79,D,D3,4 years,RENT,28572.71,Verified,Fully Paid,13.8,0.0,1.0,9.0,0.0,446.53,,28.0,medical
15000.0,36 months,5.69,454.23,A,A1,6 years,MORTGAGE,43265.59,Source Verified,Fully Paid,7.26,2.0,0.0,9.0,0.0,10029.31,30.5,9.0,home_improvement
35000.0,36 months,17.19,1251.16,E,E2,< 1 year,MORTGAGE,182904.49,Source Verified,Fully Paid,29.91,0.0,0.0,21.0,0.0,2123.82,4.7,27.0,debt_consolidation
10000.0,60 months,9.97,212.32,B,B2,9 years,MORTGAGE,132881.39,Source Verified,Fully Paid,8.38,1.0,1.0,19.0,0.0,1236.04,6.1,27.0,debt_consolidation
25000.0,36 months,5.11,750.51,A,A5,9 years,MORTGAGE,50251.54,Verified,Fully Paid,5.81,0.0,1.0,14.0,0.0,9722.88,70.1,20.0,educational
30000.0,36 months,13.2,1013.71,C,C2,4 years,MORTGAGE,95925.54,Not Verified,Fully Paid,13.06,0.0,3.0,1.0,0.0,4742.51,48.4,14.0,other
35000.0,36 months,9.35,1118.7,B,B1,4 years,MORTGAGE,58965.17,Not Verified,Fully Paid,7.08,1.0,1.0,29.0,1.0,16849.38,19.0,29.0,vacation
10000.0,36 months,19.77,370.46,E,E2,6 years,NONE,,Source Verified,Fully Paid,15.03,0.0,3.0,29.0,0.0,469.09,67.6,37.0,vacation
35000.0,36 months,15.93,1229.29,D,D1,5 years,MORTGAGE,15000.0,Not Verified,Fully Paid,21.18,0.0,0.0,7.0,0.0,3273.13,44.5,23.0,credit_card
20000.0,36 months,10.18,647.04,B,B5,3 years,RENT,28666.0,Verified,Fully Paid,21.5,0.0,1.0,20.0,0.0,2520.34,33.9,32.0,house
20000.0,60 months,22.7,560.37,F,F5,1 year,RENT,17979.24,Not Verified,Charged Off,12.42,0.0,1.0,27.0,0.0,11463.53,60.3,34.0,debt_consolidation
25000.0,60 months,6.82,492.91,B,B2,5 years,RENT,65519.09,Source Verified,Fully Paid,29.38,0.0,1.0,18.0,0.0,5958.29,20.4,32.0,other
10000.0,36 months,13.35,338.63,C,C2,6 years,RENT,36865.9,Verified,Fully Paid,37.9,0.0,0.0,24.0,0.0,28849.85,14.7,29.0,debt_consolidation
30000.0,36 months,7.79,937.19,B,B1,2 years,MORTGAGE,72964.65,Verified,Fully Paid,8.21,0.0,0.0,8.0,0.0,31733.05,58.7,26.0,home_improvement
20000.0,36 months,21.01,753.6,F,F4,1 year,MORTGAGE,73753.76,Source Verified,Charged Off,16.48,0.0,0.0,23.0,0.0,10439.76,42.6,27.0,credit_card
30000.0,60 months,4.0,552.5,A,A2,9 years,RENT,87817.78,Not Verified,Fully Paid,12.77,0.0,1.0,12.0,0.0,6683.96,42.0,14.0,debt_consolidation
30000.0,36 months,5.92,911.57,A,A2,5 years,MORTGAGE,28242.0,Verified,Fully Paid,0.5,0.0,1.0,21.0,0.0,1053.42,55.2,28.0,debt_consolidation
20000.0,60 months,8.86,413.81,B,B1,4 years,NONE,77727.95,Not Verified,Fully Paid,16.71,1.0,1.0,7.0,1.0,9295.56,37.8,9.0,credit_card
5000.0,36 months,23.3,194.33,G,G2,9 years,RENT,27755.14,Source Verified,Charged Off,18.96,0.0,1.0,1.0,0.0,50575.17,74.1,15.0,debt_consolidation
10000.0,36 months,18.92,366.16,E,E2,3 years,MORTGAGE,89137.73,Verified,Fully Paid,6.32,0.0,0.0,3.0,0.0,20593.79,12.7,9.0,small_business
30000.0,36 months,17.75,1080.81,D,D4,10+ years,RENT,127498.25,Source Verified,Fully Paid,11.39,0.0,2.0,23.0,0.0,2683.1,36.7,25.0,car
20000.0,36 months,18.82,731.3,E,E1,5 years,OTHER,89877.91,Verified,Charged Off,10.68,1.0,1.0,29.0,0.0,3587.47,25.6,41.0,debt_consolidation
35000.0,36 months,19.25,1287.39,E,E5,10+ years,RENT,47860.5,Source Verified,Fully Paid,8.76,0.0,0.0,7.0,1.0,35054.41,39.1,26.0,debt_consolidation
15000.0,36 months,14.06,513.1,C,C3,2 years,MORTGAGE,80558.41,Not Verified,Fully Paid,8.91,1.0,0.0,1.0,0.0,1418.95,32.3,18.0,debt_consolidation
20000.0,36 months,10.19,647.13,B,B5,10+ years,MORTGAGE,18521.94,Source Verified,Fully Paid,7.44,0.0,0.0,9.0,0.0,6560.5,37.3,23.0,car
30000.0,60 months,17.53,754.15,D,D5,1 year,MORTGAGE,15818.04,Not Verified,Charged Off,21.29,0.0,0.0,25.0,0.0,2374.54,51.9,35.0,debt_consolidation
25000.0,36 months,8.34,787.34,C,C3,6 years,MORTGAGE,75113.63,Verified,Charged Off,21.03,0.0,0.0,7.0,0.0,2931.8,8.3,17.0,debt_consolidation
15000.0,60 months,11.6,330.64,B,B4,2 years,RENT,135322.23,Source Verified,Fully Paid,8.58,0.0,2.0,13.0,0.0,7656.65,30.3,26.0,credit_card
5000.0,60 months,6.45,97.71,A,A1,2 years,OTHER,22879.26,Not Verified,Fully Paid,5.36,0.0,0.0,13.0,0.0,9390.21,43.0,15.0,debt_consolidation
30000.0,36 months,19.69,1110.17,D,D3,2 years,MORTGAGE,54755.29,Verified,Charged Off,15.64,0.0,0.0,27.0,0.0,2890.03,,29.0,debt_consolidation
25000.0,36 months,7.83,781.45,B,B5,8 years,MORTGAGE,73659.21,Not Verified,Charged Off,5.88,0.0,2.0,7.0,2.0,12807.81,70.2,10.0,other
15000.0,36 months,20.35,560.13,F,F3,6 years,MORTGAGE,35235.65,Source Verified,Fully Paid,17.53,0.0,0.0,26.0,0.0,10994.94,77.6,36.0,car
20000.0,60 months,9.01,415.26,B,B5,< 1 year,MORTGAGE,42720.41,Source Verified,Fully Paid,23.52,0.0,0.0,25.0,0.0,11514.31,31.1,27.0,moving
10000.0,60 months,5.09,189.12,A,A5,10+ years,MORTGAGE,83222.27,Verified,Fully Paid,24.34,0.0,0.0,3.0,0.0,6232.26,9.8,11.0,house
15000.0,60 months,20.48,401.43,E,E1,10+ years,RENT,58438.52,Source Verified,Charged Off,18.61,1.0,0.0,20.0,0.0,25540.19,63.5,28.0,debt_consolidation
10000.0,36 months,7.11,309.27,A,A4,< 1 year,RENT,58617.59,Not Verified,Fully Paid,11.86,0.0,0.0,5.0,0.0,1638.58,74.7,17.0,vacation
10000.0,60 months,5.37,190.41,A,A4,8 years,MORTGAGE,27238.62,Verified,Fully Paid,34.15,0.0,2.0,19.0,2.0,5967.87,32.9,30.0,home_improvement
30000.0,36 months,12.14,998.44,C,C3,8 years,RENT,53007.86,Verified,Fully Paid,14.77,0.0,1.0,2.0,0.0,3321.95,22.6,11.0,car
15000.0,36 months,20.28,559.6,E,E4,5 years,MORTGAGE,41005.47,Not Verified,Charged Off,26.8,0.0,1.0,22.0,0.0,7223.52,43.0,27.0,credit_card
30000.0,36 months,5.12,900.74,A,A3,1 year,RENT,42571.18,Verified,Fully Paid,16.29,0.0,0.0,2.0,2.0,16739.58,31.6,4.0,debt_consolidation
15000.0,36 months,8.49,473.44,B,B5,10+ years,RENT,37086.83,Verified,Fully Paid,13.6,0.0,1.0,10.0,0.0,1176.55,29.7,17.0,debt_consolidation
5000.0,36 months,17.56,179.66,D,D3,6 years,RENT,53151.62,Not Verified,Fully Paid,,0.0,1.0,21.0,0.0,4946.68,32.4,28.0,credit_card
15000.0,36 months,28.39,623.62,G,G5,6 years,MORTGAGE,29501.77,Verified,Fully Paid,21.56,0.0,0.0,17.0,0.0,2695.08,36.5,27.0,debt_consolidation
10000.0,60 months,14.13,233.36,C,C2,10+ years,OTHER,54636.8,Verified,Fully Paid,9.7,2.0,0.0,5.0,0.0,18333.74,49.5,9.0,medical
25000.0,36 months,5.25,752.08,A,A5,< 1 year,MORTGAGE,41960.24,Source Verified,Fully Paid,22.14,0.0,0.0,19.0,0.0,27869.96,52.3,31.0,wedding
35000.0,60 months,4.0,644.58,A,A4,< 1 year,OWN,28212.89,Verified,Fully Paid,34.81,0.0,0.0,27.0,0.0,1387.5,44.1,36.0,debt_consolidation
25000.0,36 months,8.78,792.44,B,B4,7 years,MORTGAGE,15000.0,Not Verified,Fully Paid,17.59,0.0,1.0,17.0,0.0,9520.47,51.3,20.0,house
25000.0,36 months,4.36,742.11,A,A4,10+ years,RENT,105158.73,Source Verified,Fully Paid,32.05,0.0,0.0,2.0,0.0,192841.22,14.6,13.0,debt_consolidation
30000.0,36 months,15.81,1051.9,D,D4,7 years,RENT,91346.65,Not Verified,Charged Off,19.28,0.0,0.0,17.0,1.0,6223.66,54.2,35.0,other
25000.0,60 months,4.49,465.96,A,A2,2 years,MORTGAGE,30841.06,Verified,Fully Paid,8.38,0.0,1.0,2.0,0.0,4770.71,39.7,10.0,debt_consolidation
20000.0,60 months,12.47,449.65,C,C2,< 1 year,RENT,87305.4,Source Verified,Fully Paid,8.25,0.0,2.0,2.0,1.0,7773.26,36.1,7.0,debt_consolidation
25000.0,36 months,14.44,859.79,D,D4,3 years,MORTGAGE,26440.41,Not Verified,Fully Paid,5.11,0.0,0.0,6.0,0.0,13526.17,42.5,14.0,credit_card
15000.0,36 months,10.58,488.1,C,C3,4 years,RENT,43695.9,Source Verified,Fully Paid,15.86,1.0,0.0,14.0,0.0,22976.59,37.2,18.0,home_improvement
5000.0,36 months,7.33,155.14,A,A3,4 years,OWN,37376.75,Source Verified,Fully Paid,3.22,1.0,1.0,3.0,0.0,27700.32,28.5,22.0,home_improvement
25000.0,36 months,14.55,861.13,D,D4,7 years,RENT,44608.8,Verified,Fully Paid,9.15,0.0,0.0,17.0,1.0,1658.76,60.4,33.0,moving
25000.0,36 months,16.0,878.93,D,D1,< 1 year,RENT,85163.31,Source Verified,Fully Paid,18.85,0.0,0.0,7.0,0.0,18068.47,63.0,18.0,small_business
10000.0,60 months,17.43,250.84,D,D5,9 years,NONE,40891.93,Not Verified,Fully Paid,7.06,0.0,0.0,4.0,0.0,4650.99,74.4,15.0,renewable_energy
40000.0,36 months,6.87,1232.71,A,A2,2 years,RENT,42712.73,Not Verified,Fully Paid,7.92,0.0,2.0,19.0,0.0,4062.97,60.7,27.0,debt_consolidation
5000.0,36 months,6.69,153.68,A,A4,1 year,RENT,91149.75,Source Verified,Charged Off,30.72,0.0,2.0,6.0,1.0,3689.7,18.2,15.0,credit_card
25000.0,36 months,23.45,973.62,F,F5,8 years,MORTGAGE,56567.82,Verified,Fully Paid,19.21,0.0,0.0,5.0,0.0,11188.65,58.8,23.0,other
40000.0,60 months,10.09,851.65,B,B5,< 1 year,RENT,35801.62,Not Verified,Fully Paid,14.4,0.0,2.0,17.0,0.0,2794.52,64.9,31.0,other
10000.0,36 months,11.06,327.67,B,B1,1 year,OWN,64116.0,Verified,Fully Paid,9.35,0.0,0.0,17.0,1.0,22004.64,41.8,17.0,renewable_energy
35000.0,36 months,13.14,1181.65,C,C2,2 years,MORTGAGE,,Source Verified,Charged Off,9.69,0.0,1.0,6.0,0.0,4171.99,33.9,14.0,credit_card
30000.0,60 months,9.74,633.58,C,C1,4 years,MORTGAGE,113452.73,Not Verified,Fully Paid,24.49,0.0,0.0,15.0,0.0,12052.02,13.3,18.0,credit_card
25000.0,36 months,22.21,957.48,F,F4,4 years,MORTGAGE,21434.56,Source Verified,Charged Off,,0.0,1.0,15.0,0.0,9159.74,56.7,20.0,home_improvement
40000.0,36 months,10.04,1291.44,B,B1,7 years,MORTGAGE,22199.37,Not Verified,Fully Paid,11.55,0.0,0.0,7.0,0.0,1632.1,29.8,20.0,credit_card
20000.0,36 months,22.06,764.43,F,F2,2 years,RENT,109027.88,Not Verified,Fully Paid,4.46,0.0,3.0,7.0,0.0,1828.99,73.3,7.0,other
15000.0,60 months,7.93,303.64,A,A3,10+ years,RENT,44299.84,Source Verified,Fully Paid,3.27,0.0,2.0,28.0,0.0,10251.84,15.1,30.0,debt_consolidation
25000.0,60 months,12.41,561.3,C,C2,7 years,MORTGAGE,15000.0,Source Verified,Fully Paid,9.54,0.0,0.0,6.0,0.0,1094.87,42.5,8.0,wedding
15000.0,36 months,12.63,502.74,C,C4,6 years,MORTGAGE,32502.39,Verified,Fully Paid,18.3,0.0,0.0,29.0,0.0,5761.7,14.9,43.0,credit_card
15000.0,36 months,7.19,464.46,A,A2,7 years,MORTGAGE,39841.75,Verified,Fully Paid,,0.0,1.0,23.0,0.0,2935.9,20.6,28.0,debt_consolidation
5000.0,36 months,5.23,150.37,A,A1,< 1 year,MORTGAGE,43529.82,Source Verified,Fully Paid,15.72,0.0,0.0,2.0,0.0,3123.5,16.0,20.0,debt_consolidation
15000.0,36 months,9.26,478.81,B,B2,5 years,RENT,92544.96,Verified,Fully Paid,4.0,0.0,0.0,24.0,0.0,7464.77,59.8,34.0,vacation
30000.0,36 months,24.35,1182.51,F,F1,4 years,MORTGAGE,28270.74,Source Verified,Fully Paid,21.52,0.0,1.0,12.0,0.0,21010.34,91.4,26.0,other
35000.0,36 months,10.29,1134.12,C,C1,10+ years,RENT,104283.94,Source Verified,Charged Off,14.53,0.0,2.0,10.0,0.0,8905.42,17.9,27.0,other
40000.0,36 months,22.57,1539.44,F,F5,6 years,RENT,66144.22,Verified,Fully Paid,6.14,0.0,1.0,17.0,0.0,1096.7,58.5,34.0,other
10000.0,60 months,17.24,249.82,D,D5,10+ years,MORTGAGE,22013.73,Not Verified,Fully Paid,22.76,0.0,1.0,10.0,0.0,5187.47,53.5,11.0,debt_consolidation
20000.0,36 months,12.6,670.03,C,C5,9 years,MORTGAGE,,Source Verified,Fully Paid,5.54,0.0,1.0,16.0,0.0,12447.65,24.0,26.0,debt_consolidation
20000.0,36 months,18.2,725.06,D,D3,4 years,RENT,76593.46,Verified,Fully Paid,15.68,0.0,0.0,12.0,0.0,3429.43,30.1,18.0,small_business
10000.0,36 months,4.0,295.24,A,A4,< 1 year,RENT,55697.67,Source Verified,Fully Paid,7.6,0.0,1.0,16.0,0.0,4391.23,67.7,35.0,moving
20000.0,60 months,4.0,368.33,A,A5,2 years,RENT,70635.02,Source Verified,Fully Paid,10.27,0.0,0.0,6.0,0.0,2689.42,34.6,22.0,debt_consolidation
15000.0,60 months,20.65,402.85,E,E2,5 years,RENT,35911.35,Source Verified,Fully Paid,16.81,0.0,0.0,26.0,0.0,16713.02,39.6,41.0,credit_card
35000.0,60 months,17.3,875.5,D,D3,7 years,MORTGAGE,79884.54,Verified,Fully Paid,13.26,0.0,0.0,16.0,0.0,1619.15,17.9,21.0,vacation
10000.0,36 months,8.71,316.65,B,B4,8 years,MORTGAGE,40989.72,Source Verified,Fully Paid,11.82,2.0,2.0,24.0,0.0,3113.28,40.7,40.0,credit_card
30000.0,36 months,13.1,1012.26,C,C2,6 years,MORTGAGE,322002.94,Source Verified,Charged Off,6.49,0.0,3.0,29.0,0.0,1541.67,32.2,47.0,credit_card
35000.0,36 months,13.62,1189.77,C,C2,8 years,MORTGAGE,21512.37,Source Verified,Fully Paid,7.21,1.0,1.0,20.0,1.0,11716.08,36.2,36.0,debt_consolidation
25000.0,60 months,18.28,638.65,E,E5,7 years,MORTGAGE,358099.32,Not Verified,Fully Paid,7.53,0.0,0.0,23.0,0.0,1581.12,51.9,26.0,other
10000.0,36 months,11.44,329.47,C,C1,< 1 year,MORTGAGE,27839.08,Source Verified,Fully Paid,24.12,0.0,1.0,27.0,0.0,2165.76,44.3,46.0,home_improvement
10000.0,36 months,9.28,319.3,B,B5,1 year,MORTGAGE,131907.64,Not Verified,Fully Paid,40.72,0.0,0.0,9.0,0.0,3464.83,29.2,15.0,debt_consolidation
40000.0,36 months,10.36,1297.46,B,B4,4 years,MORTGAGE,96684.51,Source Verified,Fully Paid,6.56,0.0,2.0,23.0,0.0,5614.95,72.0,40.0,credit_card
5000.0,36 months,7.25,154.96,B,B1,4 years,MORTGAGE,28661.34,Source Verified,Fully Paid,31.96,0.0,1.0,11.0,0.0,3205.23,,19.0,other
5000.0,36 months,12.2,166.55,C,C4,< 1 year,OTHER,,Not Verified,Fully Paid,5.89,0.0,0.0,4.0,0.0,4935.46,36.9,9.0,credit_card
40000.0,36 months,19.13,1468.87,E,E1,10+ years,RENT,38289.58,Not Verified,Fully Paid,15.72,0.0,0.0,6.0,0.0,593.9,45.1,16.0,small_business
25000.0,36 months,13.13,843.92,C,C4,8 years,MORTGAGE,65669.82,Not Verified,Fully Paid,5.69,0.0,1.0,23.0,0.0,10366.57,18.9,34.0,major_purchase
25000.0,36 months,8.99,794.88,B,B4,8 years,MORTGAGE,60084.5,Verified,Fully Paid,25.69,0.0,3.0,21.0,0.0,6980.05,62.4,27.0,home_improvement
10000.0,36 months,8.18,314.19,B,B3,1 year,RENT,42424.58,Verified,Fully Paid,21.53,1.0,0.0,23.0,1.0,5291.41,32.1,33.0,debt_consolidation
15000.0,36 months,17.87,541.31,D,D2,9 years,RENT,40026.58,Not Verified,Charged Off,24.74,0.0,2.0,10.0,0.0,315.51,14.3,11.0,moving
30000.0,60 months,15.19,716.69,D,D2,9 years,MORTGAGE,68776.04,Not Verified,Charged Off,8.9,0.0,1.0,25.0,0.0,5087.16,33.9,29.0,other
15000.0,36 months,5.06,449.97,A,A4,8 years,OWN,28776.79,Source Verified,Fully Paid,6.7,0.0,0.0,26.0,0.0,2307.66,46.1,32.0,vacation
10000.0,36 months,4.0,295.24,A,A4,6 years,MORTGAGE,29546.88,Not Verified,Fully Paid,24.09,0.0,0.0,1.0,1.0,2416.28,62.5,4.0,home_improvement
5000.0,36 months,11.43,164.71,C,C3,2 years,RENT,105713.02,Verified,Fully Paid,11.43,0.0,0.0,21.0,1.0,4791.18,52.7,32.0,credit_card
20000.0,60 months,6.27,389.17,A,A3,8 years,RENT,73120.96,Source Verified,Fully Paid,11.53,0.0,0.0,29.0,2.0,18328.79,21.6,43.0,debt_consolidation
10000.0,60 months,19.98,264.83,E,E3,8 years,NONE,21705.76,Verified,Fully Paid,8.8,0.0,0.0,11.0,0.0,37183.9,45.5,29.0,credit_card
30000.0,36 months,9.9,966.61,B,B2,< 1 year,MORTGAGE,26841.49,Source Verified,Charged Off,10.85,1.0,0.0,22.0,1.0,18459.01,44.1,23.0,major_purchase
10000.0,36 months,6.33,305.72,A,A2,1 year,RENT,15000.0,Not Verified,Fully Paid,24.18,0.0,0.0,12.0,0.0,4250.37,38.5,28.0,debt_consolidation
10000.0,60 months,26.13,300.17,F,F5,7 years,MORTGAGE,102414.43,Not Verified,Charged Off,8.17,0.0,0.0,25.0,0.0,29179.41,76.9,27.0,major_purchase
40000.0,60 months,4.38,743.54,A,A4,2 years,MORTGAGE,87728.6,Not Verified,Fully Paid,,0.0,1.0,4.0,0.0,25043.71,7.3,19.0,other
40000.0,36 months,6.57,1227.23,B,B4,10+ years,MORTGAGE,25282.56,Not Verified,Fully Paid,6.83,0.0,0.0,23.0,0.0,5325.64,24.9,34.0,credit_card
25000.0,36 months,4.0,738.1,A,A5,5 years,RENT,85370.48,Verified,Fully Paid,10.75,0.0,0.0,14.0,0.0,640.33,29.0,33.0,debt_consolidation
35000.0,36 months,4.44,1040.2,A,A1,10+ years,MORTGAGE,217477.54,Verified,Fully Paid,25.43,0.0,0.0,28.0,0.0,1926.09,59.1,46.0,debt_consolidation
10000.0,60 months,4.04,184.35,A,A3,4 years,RENT,18443.42,Verified,Fully Paid,6.75,0.0,1.0,28.0,0.0,448.67,9.9,30.0,credit_card
15000.0,36 months,5.64,453.89,A,A5,5 years,RENT,35222.12,Not Verified,Fully Paid,7.67,0.0,2.0,23.0,0.0,2932.3,45.2,36.0,car
10000.0,60 months,7.38,199.81,A,A3,9 years,OWN,18163.44,Source Verified,Fully Paid,32.04,0.0,1.0,19.0,0.0,5322.93,47.0,33.0,small_business
15000.0,36 months,7.81,468.73,A,A3,5 years,MORTGAGE,105238.1,Source Verified,Fully Paid,7.54,1.0,1.0,10.0,0.0,749.53,24.8,27.0,educational
30000.0,36 months,13.26,1014.58,C,C2,5 years,MORTGAGE,50653.3,Verified,Fully Paid,12.57,0.0,0.0,14.0,0.0,13109.37,51.6,23.0,debt_consolidation
30000.0,60 months,19.21,781.69,D,D5,9 years,RENT,40999.97,Verified,Fully Paid,35.98,0.0,1.0,20.0,0.0,6018.12,55.3,29.0,major_purchase
5000.0,60 months,8.47,102.51,B,B2,< 1 year,RENT,63525.24,Source Verified,Fully Paid,10.95,1.0,1.0,12.0,0.0,655.12,67.1,30.0,house
15000.0,60 months,6.55,293.84,B,B3,< 1 year,RENT,36685.84,Not Verified,Fully Paid,42.98,0.0,0.0,27.0,0.0,6246.02,47.5,28.0,other
40000.0,36 months,14.08,1368.66,C,C3,8 years,RENT,40898.86,Verified,Fully Paid,6.45,1.0,3.0,18.0,0.0,691.38,56.7,36.0,home_improvement
20000.0,60 months,16.74,494.26,E,E2,1 year,OWN,65665.81,Source Verified,Charged Off,41.54,0.0,0.0,15.0,0.0,48599.52,52.8,20.0,credit_card
10000.0,60 months,18.37,255.95,E,E4,5 years,RENT,,Verified,Fully Paid,10.64,0.0,0.0,27.0,0.0,1200.15,15.4,36.0,credit_card
15000.0,60 months,6.28,291.95,A,A1,< 1 year,MORTGAGE,,Verified,Fully Paid,1.94,0.0,4.0,5.0,0.0,1741.17,16.2,13.0,debt_consolidation
15000.0,36 months,5.35,451.92,A,A2,1 year,RENT,48554.2,Not Verified,Charged Off,2.62,0.0,2.0,12.0,0.0,2999.23,23.8,29.0,vacation
15000.0,60 months,8.71,309.27,B,B1,2 years,OWN,57753.44,Source Verified,Fully Paid,8.98,0.0,0.0,2.0,0.0,5560.52,19.7,18.0,house
15000.0,36 months,7.23,464.74,B,B2,< 1 year,MORTGAGE,82549.31,Source Verified,Fully Paid,14.65,0.0,0.0,18.0,0.0,3111.42,32.8,28.0,credit_card
20000.0,36 months,12.48,668.88,C,C5,8 years,MORTGAGE,81491.95,Verified,Fully Paid,11.37,1.0,1.0,29.0,0.0,864.11,64.1,46.0,educational
15000.0,36 months,10.51,487.61,B,B4,10+ years,OTHER,18963.81,Source Verified,Fully Paid,27.68,0.0,1.0,29.0,0.0,5346.68,25.2,45.0,debt_consolidation
20000.0,36 months,5.53,604.19,A,A3,10+ years,NONE,145156.23,Not Verified,Fully Paid,16.86,0.0,3.0,23.0,0.0,2567.95,11.3,27.0,wedding
5000.0,60 months,7.75,100.78,B,B5,4 years,RENT,56465.31,Verified,Fully Paid,10.21,0.0,2.0,18.0,1.0,2515.04,81.2,37.0,other
5000.0,36 months,10.63,162.82,C,C2,1 year,MORTGAGE,42951.95,Verified,Fully Paid,13.81,1.0,1.0,1.0,1.0,28170.3,41.0,20.0,credit_card
15000.0,36 months,4.29,444.8,A,A3,5 years,RENT,28782.46,Not Verified,Fully Paid,9.38,0.0,1.0,21.0,0.0,3124.91,42.0,31.0,medical
30000.0,60 months,20.09,796.32,E,E5,10+ years,OWN,218036.33,Not Verified,Charged Off,17.39,0.0,4.0,13.0,0.0,3362.75,24.2,29.0,major_purchase
30000.0,36 months,6.02,912.93,A,A5,8 years,MORTGAGE,282632.92,Source Verified,Fully Paid,7.0,0.0,1.0,26.0,0.0,5745.36,26.3,41.0,debt_consolidation
5000.0,36 months,21.8,190.44,F,F4,7 years,MORTGAGE,200050.77,Not Verified,Fully Paid,17.58,0.0,0.0,27.0,0.0,8392.33,21.8,38.0,debt_consolidation
15000.0,36 months,4.0,442.86,A,A2,9 years,OTHER,58982.2,Verified,Fully Paid,11.08,1.0,1.0,14.0,0.0,6561.99,,26.0,debt_consolidation
20000.0,36 months,20.13,744.6,E,E2,4 years,RENT,68931.85,Source Verified,Fully Paid,9.16,0.0,1.0,29.0,0.0,360.78,25.2,45.0,debt_consolidation
15000.0,36 months,18.15,543.42,E,E1,1 year,MORTGAGE,153848.77,Verified,Charged Off,27.2,0.0,2.0,2.0,0.0,3474.51,75.3,15.0,house
25000.0,60 months,27.53,771.32,G,G5,7 years,MORTGAGE,45774.13,Source Verified,Charged Off,,0.0,1.0,22.0,0.0,3165.43,65.1,33.0,major_purchase
40000.0,36 months,14.87,1384.07,D,D3,3 years,MORTGAGE,79135.1,Source Verified,Fully Paid,14.22,0.0,0.0,13.0,0.0,1296.36,51.2,26.0,credit_card
5000.0,36 months,14.52,172.15,D,D3,10+ years,OWN,63516.4,Verified,Fully Paid,9.81,1.0,1.0,17.0,0.0,1185.4,53.3,35.0,small_business
20000.0,36 months,12.73,671.28,C,C3,4 years,MORTGAGE,207552.06,Source Verified,Fully Paid,9.99,0.0,3.0,4.0,0.0,16438.85,22.1,19.0,debt_consolidation
20000.0,60 months,19.54,524.77,D,D3,8 years,RENT,148068.38,Verified,Charged Off,9.92,1.0,0.0,13.0,2.0,5593.24,34.3,13.0,credit_card
20000.0,36 months,6.62,614.07,A,A1,5 years,MORTGAGE,49188.73,Not Verified,Fully Paid,0.94,0.0,0.0,26.0,0.0,2680.1,18.3,30.0,home_improvement
10000.0,60 months,12.7,226.0,C,C3,2 years,MORTGAGE,157555.87,Not Verified,Fully Paid,18.76,1.0,0.0,25.0,0.0,7007.21,22.0,30.0,debt_consolidation
20000.0,36 months,13.04,674.26,C,C3,6 years,MORTGAGE,54030.83,Source Verified,Fully Paid,15.71,0.0,0.0,24.0,0.0,18537.6,70.5,33.0,major_purchase
5000.0,36 months,16.87,177.94,E,E4,10+ years,OWN,36973.46,Verified,Fully Paid,13.3,0.0,1.0,10.0,0.0,8624.33,63.6,28.0,major_purchase
25000.0,36 months,10.82,816.34,C,C2,2 years,MORTGAGE,44367.58,Verified,Fully Paid,22.06,0.0,0.0,23.0,0.0,21684.65,15.2,28.0,credit_card
20000.0,36 months,5.23,601.49,B,B5,3 years,OWN,60065.32,Verified,Fully Paid,5.45,0.0,4.0,6.0,0.0,6520.4,54.3,7.0,debt_consolidation
15000.0,36 months,15.09,520.64,C,C4,6 years,NONE,31271.58,Not Verified,Fully Paid,2.02,1.0,0.0,13.0,0.0,10372.34,15.7,29.0,home_improvement
40000.0,36 months,11.29,1315.05,B,B4,5 years,RENT,37709.48,Not Verified,Fully Paid,9.63,3.0,0.0,10.0,0.0,3803.32,36.2,11.0,car
30000.0,60 months,6.09,581.24,A,A4,< 1 year,RENT,,Not Verified,Fully Paid,19.69,0.0,0.0,22.0,0.0,18345.96,20.1,38.0,house
20000.0,36 months,12.7,670.99,C,C5,< 1 year,MORTGAGE,30462.82,Not Verified,Fully Paid,14.02,0.0,1.0,14.0,0.0,31395.67,31.0,25.0,debt_consolidation
40000.0,36 months,6.67,1229.06,B,B4,10+ years,RENT,63843.04,Source Verified,Fully Paid,11.47,0.0,2.0,17.0,2.0,6044.99,53.6,24.0,debt_consolidation
30000.0,36 months,8.67,949.39,B,B3,5 years,MORTGAGE,112363.76,Verified,Fully Paid,36.67,0.0,1.0,4.0,0.0,1194.36,22.8,22.0,debt_consolidation
10000.0,36 months,11.69,330.66,B,B1,9 years,OWN,102726.2,Not Verified,Fully Paid,,0.0,4.0,4.0,0.0,5629.44,43.0,12.0,small_business
20000.0,60 months,9.2,417.11,B,B3,9 years,OWN,73195.4,Not Verified,Fully Paid,21.05,3.0,0.0,28.0,0.0,4443.57,34.6,29.0,other
